Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4336858873,00000130,false,Rx,0,8,09,80,FE,7C,00,01,02,FF,
4336859107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4336868889,00000130,false,Rx,0,8,13,80,03,7D,00,01,03,95,
4336869123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4336878873,00000130,false,Rx,0,8,02,80,28,7D,00,01,04,2A,
4336879107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4336888868,00000130,false,Rx,0,8,FC,7F,34,7D,00,01,05,BA,
4336889112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4336898894,00000130,false,Rx,0,8,10,80,22,7D,00,01,06,B0,
4336899128,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4336908899,00000130,false,Rx,0,8,0F,80,09,7D,00,01,07,40,
4336909143,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4336918749,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4336918981,00000130,false,Rx,0,8,07,80,FB,7C,00,01,08,F3,
4336919025,000005A0,false,Rx,1,8,00,00,00,C0,20,29,93,0C,
4336919222,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4336919460,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4336928878,00000130,false,Rx,0,8,0F,80,01,7D,00,01,09,91,
4336929123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4336938874,00000130,false,Rx,0,8,03,80,01,7D,00,01,0A,0D,
4336939119,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4336948878,00000130,false,Rx,0,8,08,80,01,7D,00,01,0B,25,
4336949124,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4336958873,00000130,false,Rx,0,8,06,80,FF,7C,00,01,0C,6F,
4336959108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4336968889,00000130,false,Rx,0,8,07,80,03,7D,00,01,0D,E3,
4336969124,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4336978883,00000130,false,Rx,0,8,0F,80,0F,7D,00,01,0E,D4,
4336979129,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4336989023,00000130,false,Rx,0,8,16,80,25,7D,00,01,0F,9D,
4336989268,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4336998873,00000130,false,Rx,0,8,11,80,24,7D,00,01,00,C2,
4336999118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337008878,00000130,false,Rx,0,8,0F,80,09,7D,00,01,01,0E,
4337009124,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337018738,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337018982,00000130,false,Rx,0,8,17,80,02,7D,00,01,02,8B,
4337019220,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337019458,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337028873,00000130,false,Rx,0,8,1B,80,12,7D,00,01,03,C3,
4337029118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337038867,00000130,false,Rx,0,8,13,80,06,7D,00,01,04,19,
4337039113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337048873,00000130,false,Rx,0,8,0B,80,02,7D,00,01,05,DA,
4337049108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337058867,00000130,false,Rx,0,8,FF,7F,05,7D,00,01,06,3F,
4337059102,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337068883,00000130,false,Rx,0,8,FD,7F,22,7D,00,01,07,52,
4337069118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337078878,00000130,false,Rx,0,8,04,80,24,7D,00,01,08,A7,
4337079113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337088874,00000130,false,Rx,0,8,06,80,11,7D,00,01,09,F0,
4337089108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337098889,00000130,false,Rx,0,8,02,80,05,7D,00,01,0A,E5,
4337099123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337108874,00000130,false,Rx,0,8,05,80,02,7D,00,01,0B,7D,
4337109119,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337118743,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337118977,00000130,false,Rx,0,8,07,80,FE,7C,00,01,0C,58,
4337119225,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337119453,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337128879,00000130,false,Rx,0,8,FF,7F,F8,7C,00,01,0D,56,
4337129113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337138874,00000130,false,Rx,0,8,FB,7F,00,7D,00,01,0E,61,
4337139108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337148869,00000130,false,Rx,0,8,FF,7F,0E,7D,00,01,0F,03,
4337149103,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337158863,00000130,false,Rx,0,8,06,80,08,7D,00,01,00,F6,
4337159107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337168879,00000130,false,Rx,0,8,0F,80,F6,7C,00,01,01,7C,
4337169123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337178882,00000130,false,Rx,0,8,17,80,F2,7C,00,01,02,85,
4337179116,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337189024,00000130,false,Rx,0,8,11,80,F3,7C,00,01,03,21,
4337189258,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337198873,00000130,false,Rx,0,8,0B,80,FD,7C,00,01,04,B5,
4337199107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337208879,00000130,false,Rx,0,8,0C,80,0E,7D,00,01,05,96,
4337209113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337218748,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337218990,00000130,false,Rx,0,8,06,80,1C,7D,00,01,06,E3,
4337219228,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337219457,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337228884,00000130,false,Rx,0,8,03,80,14,7D,00,01,07,BD,
4337229118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337238878,00000130,false,Rx,0,8,FF,7F,01,7D,00,01,08,2C,
4337239112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337248873,00000130,false,Rx,0,8,04,80,F8,7C,00,01,09,B7,
4337249107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337258878,00000130,false,Rx,0,8,0D,80,06,7D,00,01,0A,07,
4337259112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337268882,00000130,false,Rx,0,8,1C,80,0B,7D,00,01,0B,56,
4337269126,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337278878,00000130,false,Rx,0,8,22,80,04,7D,00,01,0C,AE,
4337279122,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337288881,00000130,false,Rx,0,8,1F,80,08,7D,00,01,0D,41,
4337289115,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337298886,00000130,false,Rx,0,8,1B,80,05,7D,00,01,0E,A7,
4337299131,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337308871,00000130,false,Rx,0,8,15,80,0C,7D,00,01,0F,A6,
4337309115,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337318740,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337318982,00000130,false,Rx,0,8,16,80,1C,7D,00,01,00,14,
4337319230,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337319459,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337328873,00000130,false,Rx,0,8,0A,80,17,7D,00,01,01,C2,
4337329118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337338868,00000130,false,Rx,0,8,0D,80,08,7D,00,01,02,F9,
4337339112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337348873,00000130,false,Rx,0,8,12,80,FE,7C,00,01,03,6E,
4337349107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337358868,00000130,false,Rx,0,8,0E,80,06,7D,00,01,04,46,
4337359102,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337368884,00000130,false,Rx,0,8,0F,80,04,7D,00,01,05,D2,
4337369118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337378878,00000130,false,Rx,0,8,02,80,07,7D,00,01,06,AD,
4337379123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337389027,00000130,false,Rx,0,8,01,80,0D,7D,00,01,07,F4,
4337389262,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337398865,00000130,false,Rx,0,8,07,80,12,7D,00,01,08,0E,
4337399110,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337408890,00000130,false,Rx,0,8,11,80,1A,7D,00,01,09,0E,
4337409135,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337418739,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337418981,00000130,false,Rx,0,8,0B,80,0E,7D,00,01,0A,A3,
4337419210,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337419448,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337428874,00000130,false,Rx,0,8,01,80,0A,7D,00,01,0B,63,
4337429109,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337438858,00000130,false,Rx,0,8,03,80,24,7D,00,01,0C,5D,
4337439103,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337448862,00000130,false,Rx,0,8,03,80,27,7D,00,01,0D,FE,
4337449098,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337458867,00000130,false,Rx,0,8,09,80,0F,7D,00,01,0E,07,
4337459103,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337468881,00000130,false,Rx,0,8,10,80,FC,7C,00,01,0F,9C,
4337469116,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337478874,00000130,false,Rx,0,8,1A,80,FD,7C,00,01,00,25,
4337479120,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337488878,00000130,false,Rx,0,8,13,80,02,7D,00,01,01,C5,
4337489123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337498893,00000130,false,Rx,0,8,04,80,15,7D,00,01,02,30,
4337499128,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337508878,00000130,false,Rx,0,8,02,80,18,7D,00,01,03,56,
4337509113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337518738,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337518982,00000130,false,Rx,0,8,0E,80,FC,7C,00,01,04,EB,
4337519230,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337519458,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337528873,00000130,false,Rx,0,8,14,80,F6,7C,00,01,05,84,
4337529118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337538867,00000130,false,Rx,0,8,02,80,EE,7C,00,01,06,50,
4337539113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337548872,00000130,false,Rx,0,8,FD,7F,F5,7C,00,01,07,96,
4337549118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337558878,00000130,false,Rx,0,8,08,80,02,7D,00,01,08,BC,
4337559113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337568884,00000130,false,Rx,0,8,15,80,FC,7C,00,01,09,E6,
4337569118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337578889,00000130,false,Rx,0,8,0D,80,01,7D,00,01,0A,0C,
4337579123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337589029,00000130,false,Rx,0,8,FE,7F,13,7D,00,01,0B,6C,
4337589263,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337598867,00000130,false,Rx,0,8,FA,7F,07,7D,00,01,0C,0D,
4337599111,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337608871,00000130,false,Rx,0,8,FB,7F,05,7D,00,01,0D,99,
4337609105,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337618739,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337618972,00000130,false,Rx,0,8,04,80,FC,7C,00,01,0E,51,
4337619221,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337619449,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337628874,00000130,false,Rx,0,8,0F,80,04,7D,00,01,0F,00,
4337629108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337638869,00000130,false,Rx,0,8,10,80,FD,7C,00,01,00,4D,
4337639113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337648863,00000130,false,Rx,0,8,12,80,F0,7C,00,01,01,42,
4337649108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337658868,00000130,false,Rx,0,8,0C,80,F4,7C,00,01,02,68,
4337659102,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337668882,00000130,false,Rx,0,8,0F,80,F1,7C,00,01,03,4D,
4337669116,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337678879,00000130,false,Rx,0,8,0B,80,F7,7C,00,01,04,16,
4337679113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337688873,00000130,false,Rx,0,8,0F,80,06,7D,00,01,05,06,
4337689107,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337698889,00000130,false,Rx,0,8,11,80,04,7D,00,01,06,4D,
4337699123,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337708874,00000130,false,Rx,0,8,0E,80,10,7D,00,01,07,EE,
4337709118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337718744,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337718976,00000130,false,Rx,0,8,14,80,F3,7C,00,01,08,DA,
4337719214,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337719453,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337728869,00000130,false,Rx,0,8,10,80,F1,7C,00,01,09,7A,
4337729103,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337738863,00000130,false,Rx,0,8,13,80,0E,7D,00,01,0A,C8,
4337739097,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337748866,00000130,false,Rx,0,8,16,80,16,7D,00,01,0B,78,
4337749100,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337758870,00000130,false,Rx,0,8,0D,80,0A,7D,00,01,0C,8B,
4337759114,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337768874,00000130,false,Rx,0,8,00,80,08,7D,00,01,0D,A4,
4337769118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337778878,00000130,false,Rx,0,8,05,80,17,7D,00,01,0E,25,
4337779122,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337789017,00000130,false,Rx,0,8,05,80,26,7D,00,01,0F,7D,
4337789251,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337798865,00000130,false,Rx,0,8,04,80,1A,7D,00,01,00,76,
4337799110,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
