Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307776208,00000130,false,Rx,0,8,0E,80,14,7D,00,01,04,7C,
4307776442,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307786212,00000130,false,Rx,0,8,0F,80,11,7D,00,01,05,E3,
4307786446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307796351,00000130,false,Rx,0,8,13,80,18,7D,00,01,06,DB,
4307796586,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307806212,00000130,false,Rx,0,8,0B,80,19,7D,00,01,07,C7,
4307806446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307816206,00000130,false,Rx,0,8,06,80,13,7D,00,01,08,39,
4307816451,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307826210,00000130,false,Rx,0,8,08,80,17,7D,00,01,09,90,
4307826444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307836080,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307836313,00000130,false,Rx,0,8,03,80,10,7D,00,01,0A,89,
4307836551,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307836790,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307846204,00000130,false,Rx,0,8,05,80,05,7D,00,01,0B,76,
4307846449,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307856199,00000130,false,Rx,0,8,07,80,15,7D,00,01,0C,71,
4307856444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307866203,00000130,false,Rx,0,8,09,80,22,7D,00,01,0D,49,
4307866437,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307876196,00000130,false,Rx,0,8,06,80,22,7D,00,01,0E,32,
4307876440,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307886212,00000130,false,Rx,0,8,0F,80,1B,7D,00,01,0F,92,
4307886446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307896207,00000130,false,Rx,0,8,13,80,15,7D,00,01,00,3D,
4307896451,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307906201,00000130,false,Rx,0,8,0E,80,11,7D,00,01,01,CA,
4307906446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307916226,00000130,false,Rx,0,8,0E,80,0A,7D,00,01,02,CA,
4307916460,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307926209,00000130,false,Rx,0,8,18,80,09,7D,00,01,03,03,
4307926443,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307936068,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307936310,00000130,false,Rx,0,8,1D,80,0A,7D,00,01,04,DA,
4307936559,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307936790,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307946204,00000130,false,Rx,0,8,14,80,15,7D,00,01,05,DA,
4307946438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307956199,00000130,false,Rx,0,8,12,80,26,7D,00,01,06,BF,
4307956444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307966194,00000130,false,Rx,0,8,14,80,29,7D,00,01,07,0D,
4307966438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307976199,00000130,false,Rx,0,8,0E,80,1D,7D,00,01,08,FD,
4307976444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307986204,00000130,false,Rx,0,8,0A,80,0A,7D,00,01,09,6C,
4307986438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307996261,00000130,false,Rx,0,8,06,80,04,7D,00,01,0A,E6,
4307996506,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4308006204,00000130,false,Rx,0,8,00,80,FD,7C,00,01,0B,3B,
4308006438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4308016199,00000130,false,Rx,0,8,02,80,F4,7C,00,01,0C,CF,
4308016444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4308026206,00000130,false,Rx,0,8,00,80,F1,7C,00,01,0D,B7,
4308026440,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4308036076,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308036318,00000130,false,Rx,0,8,FC,7F,F1,7C,00,01,0E,8B,
4308036558,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4308036787,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308046199,00000130,false,Rx,0,8,04,80,F8,7C,00,01,0F,F9,
4308046444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4308056204,00000130,false,Rx,0,8,0E,80,FC,7C,00,01,00,9F,
4308056449,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4308066199,00000130,false,Rx,0,8,01,80,FE,7C,00,01,01,0A,
4308066444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4308076204,00000130,false,Rx,0,8,FA,7F,FB,7C,00,01,02,67,
4308076438,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4308086210,00000130,false,Rx,0,8,FB,7F,FF,7C,00,01,03,92,
4308086444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4308096204,00000130,false,Rx,0,8,08,80,FE,7C,00,01,04,EC,
4308096450,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4308106209,00000130,false,Rx,0,8,0B,80,F8,7C,00,01,05,77,
4308106444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4308116225,00000130,false,Rx,0,8,0E,80,EC,7C,00,01,06,3F,
4308116470,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4308126209,00000130,false,Rx,0,8,0C,80,FE,7C,00,01,07,A2,
4308126455,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4308136079,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308136321,00000130,false,Rx,0,8,04,80,03,7D,00,01,08,6D,
4308136560,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4308136789,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308146203,00000130,false,Rx,0,8,06,80,FA,7C,00,01,09,D9,
4308146448,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4308156196,00000130,false,Rx,0,8,08,80,FB,7C,00,01,0A,95,
4308156442,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4308166201,00000130,false,Rx,0,8,0B,80,FF,7C,00,01,0B,DA,
4308166446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4308176196,00000130,false,Rx,0,8,0C,80,0B,7D,00,01,0C,BC,
4308176441,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4308186201,00000130,false,Rx,0,8,08,80,19,7D,00,01,0D,F2,
4308186446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4308196340,00000130,false,Rx,0,8,08,80,12,7D,00,01,0E,1C,
4308196584,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4308206199,00000130,false,Rx,0,8,15,80,11,7D,00,01,0F,E0,
4308206444,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4308216204,00000130,false,Rx,0,8,18,80,1D,7D,00,01,00,7F,
4308216449,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4308226228,00000130,false,Rx,0,8,0F,80,1A,7D,00,01,01,5E,
4308226463,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4308236066,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308236320,00000130,false,Rx,0,8,09,80,10,7D,00,01,02,09,
4308236558,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4308236787,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308246201,00000130,false,Rx,0,8,FE,7F,FC,7C,00,01,03,18,
4308246435,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4308256206,00000130,false,Rx,0,8,00,80,00,7D,00,01,04,26,
4308256440,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4308266201,00000130,false,Rx,0,8,0E,80,0C,7D,00,01,05,F8,
4308266445,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4308276198,00000130,false,Rx,0,8,16,80,10,7D,00,01,06,98,
4308276442,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4308286202,00000130,false,Rx,0,8,1E,80,0C,7D,00,01,07,7B,
4308286446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4308296207,00000130,false,Rx,0,8,20,80,1C,7D,00,01,08,F9,
4308296441,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4308306202,00000130,false,Rx,0,8,16,80,12,7D,00,01,09,F7,
4308306446,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4308316217,00000130,false,Rx,0,8,0E,80,08,7D,00,01,0A,F6,
4308316461,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4308326202,00000130,false,Rx,0,8,0E,80,E2,7C,00,01,0B,A8,
4308326436,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4308336072,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4308336314,00000130,false,Rx,0,8,13,80,DB,7C,00,01,0C,96,
4308336552,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4308336791,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4308346197,00000130,false,Rx,0,8,0E,80,E6,7C,00,01,0D,53,
4308346441,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4308356190,00000130,false,Rx,0,8,0A,80,01,7D,00,01,0E,F6,
4308356435,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4308366194,00000130,false,Rx,0,8,07,80,19,7D,00,01,0F,94,
4308366439,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
