Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307489447,00000130,false,Rx,0,8,05,80,21,7D,00,01,0E,6B,
4307489693,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307499432,00000130,false,Rx,0,8,04,80,13,7D,00,01,0F,D0,
4307499678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307509303,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307509546,00000130,false,Rx,0,8,09,80,0C,7D,00,01,00,1F,
4307509797,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307510024,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307519438,00000130,false,Rx,0,8,0F,80,05,7D,00,01,01,CC,
4307519683,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307529432,00000130,false,Rx,0,8,20,80,EC,7C,00,01,02,25,
4307529667,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307539427,00000130,false,Rx,0,8,2A,80,FF,7C,00,01,03,00,
4307539673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307549432,00000130,false,Rx,0,8,22,80,1B,7D,00,01,04,D4,
4307549678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307559447,00000130,false,Rx,0,8,11,80,0D,7D,00,01,05,77,
4307559684,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307569452,00000130,false,Rx,0,8,05,80,0E,7D,00,01,06,3E,
4307569689,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307579592,00000130,false,Rx,0,8,02,80,0E,7D,00,01,07,AD,
4307579830,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307589432,00000130,false,Rx,0,8,01,80,F2,7C,00,01,08,3D,
4307589668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307599427,00000130,false,Rx,0,8,02,80,F5,7C,00,01,09,CC,
4307599663,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307609299,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307609531,00000130,false,Rx,0,8,F6,7F,06,7D,00,01,0A,92,
4307609771,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307610010,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307619433,00000130,false,Rx,0,8,F8,7F,FD,7C,00,01,0B,49,
4307619670,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307629427,00000130,false,Rx,0,8,08,80,FB,7C,00,01,0C,DB,
4307629664,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307639421,00000130,false,Rx,0,8,11,80,12,7D,00,01,0D,0D,
4307639668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307649427,00000130,false,Rx,0,8,15,80,0C,7D,00,01,0E,BB,
4307649663,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307659442,00000130,false,Rx,0,8,0D,80,09,7D,00,01,0F,12,
4307659678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307669437,00000130,false,Rx,0,8,03,80,0B,7D,00,01,00,7C,
4307669673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307679431,00000130,false,Rx,0,8,00,80,0B,7D,00,01,01,86,
