Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4311822760,00000130,false,Rx,0,8,0C,80,15,7D,00,01,08,30,
4311823004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4311832786,00000130,false,Rx,0,8,07,80,0D,7D,00,01,09,81,
4311833030,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4311842646,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4311842888,00000130,false,Rx,0,8,09,80,15,7D,00,01,0A,3E,
4311843116,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4311843355,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311852770,00000130,false,Rx,0,8,0A,80,08,7D,00,01,0B,82,
4311853014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4311862765,00000130,false,Rx,0,8,0A,80,08,7D,00,01,0C,D1,
4311863009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4311872768,00000130,false,Rx,0,8,0B,80,0C,7D,00,01,0D,24,
4311873003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4311882762,00000130,false,Rx,0,8,11,80,FF,7C,00,01,0E,62,
4311883006,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4311892776,00000130,false,Rx,0,8,17,80,0B,7D,00,01,0F,17,
4311893020,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4311902770,00000130,false,Rx,0,8,09,80,1C,7D,00,01,00,F1,
4311903014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4311912765,00000130,false,Rx,0,8,07,80,25,7D,00,01,01,DF,
4311913009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4311922780,00000130,false,Rx,0,8,06,80,24,7D,00,01,02,CF,
4311923025,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4311932775,00000130,false,Rx,0,8,0F,80,1B,7D,00,01,03,0E,
4311933009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4311942634,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4311942888,00000130,false,Rx,0,8,13,80,11,7D,00,01,04,FC,
4311943126,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4311943355,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4311952770,00000130,false,Rx,0,8,11,80,0A,7D,00,01,05,7C,
4311953004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4311962764,00000130,false,Rx,0,8,0B,80,15,7D,00,01,06,18,
4311962998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4311972770,00000130,false,Rx,0,8,0A,80,1A,7D,00,01,07,24,
4311973004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4311982754,00000130,false,Rx,0,8,05,80,0B,7D,00,01,08,47,
4311982998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4311992770,00000130,false,Rx,0,8,FD,7F,1A,7D,00,01,09,AC,
4311993014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4312002774,00000130,false,Rx,0,8,FE,7F,13,7D,00,01,0A,71,
4312003009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4312012914,00000130,false,Rx,0,8,01,80,0E,7D,00,01,0B,D6,
4312013160,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4312022764,00000130,false,Rx,0,8,FE,7F,03,7D,00,01,0C,D1,
4312022998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4312032759,00000130,false,Rx,0,8,10,80,F4,7C,00,01,0D,D1,
4312033003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4312042629,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312042872,00000130,false,Rx,0,8,19,80,FE,7C,00,01,0E,DA,
4312043111,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4312043339,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312052764,00000130,false,Rx,0,8,14,80,0F,7D,00,01,0F,45,
4312052998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4312062759,00000130,false,Rx,0,8,0B,80,1D,7D,00,01,00,21,
4312063004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4312072754,00000130,false,Rx,0,8,0B,80,31,7D,00,01,01,3F,
4312072999,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4312082759,00000130,false,Rx,0,8,0B,80,38,7D,00,01,02,05,
4312082993,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4312092775,00000130,false,Rx,0,8,05,80,1D,7D,00,01,03,07,
4312093011,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4312102769,00000130,false,Rx,0,8,FE,7F,FF,7C,00,01,04,F5,
4312103005,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4312112764,00000130,false,Rx,0,8,09,80,E3,7C,00,01,05,EA,
4312113010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4312122789,00000130,false,Rx,0,8,19,80,E9,7C,00,01,06,D7,
4312123025,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4312132774,00000130,false,Rx,0,8,12,80,01,7D,00,01,07,68,
4312133009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4312142634,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312142878,00000130,false,Rx,0,8,0F,80,09,7D,00,01,08,FB,
4312143117,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4312143355,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312152769,00000130,false,Rx,0,8,06,80,0A,7D,00,01,09,D7,
4312153004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4312162765,00000130,false,Rx,0,8,01,80,14,7D,00,01,0A,86,
4312163010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4312172769,00000130,false,Rx,0,8,09,80,19,7D,00,01,0B,E1,
4312173014,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4312182765,00000130,false,Rx,0,8,0B,80,0D,7D,00,01,0C,53,
4312183010,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4312192780,00000130,false,Rx,0,8,0D,80,17,7D,00,01,0D,D0,
4312193015,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4312202774,00000130,false,Rx,0,8,06,80,22,7D,00,01,0E,32,
4312203009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4312212915,00000130,false,Rx,0,8,FD,7F,23,7D,00,01,0F,D0,
4312213160,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4312222764,00000130,false,Rx,0,8,02,80,21,7D,00,01,00,43,
4312222999,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4312232771,00000130,false,Rx,0,8,0C,80,23,7D,00,01,01,8B,
4312233005,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4312242629,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312242873,00000130,false,Rx,0,8,13,80,16,7D,00,01,02,B9,
4312243112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4312243339,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312252765,00000130,false,Rx,0,8,0E,80,0A,7D,00,01,03,D7,
4312253009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4312262760,00000130,false,Rx,0,8,0A,80,1C,7D,00,01,04,62,
4312262994,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4312272766,00000130,false,Rx,0,8,08,80,18,7D,00,01,05,70,
4312273000,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4312282759,00000130,false,Rx,0,8,01,80,16,7D,00,01,06,CE,
4312283004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4312292775,00000130,false,Rx,0,8,03,80,23,7D,00,01,07,99,
4312293009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4312302770,00000130,false,Rx,0,8,08,80,26,7D,00,01,08,C8,
4312303004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4312312764,00000130,false,Rx,0,8,14,80,17,7D,00,01,09,92,
4312312998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4312322780,00000130,false,Rx,0,8,19,80,0C,7D,00,01,0A,74,
4312323015,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4312332786,00000130,false,Rx,0,8,0B,80,0B,7D,00,01,0B,61,
4312333020,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4312342634,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312342868,00000130,false,Rx,0,8,04,80,09,7D,00,01,0C,BA,
4312342902,000005A0,false,Rx,1,8,00,00,00,C0,20,48,97,0C,
4312343118,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4312343346,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312352773,00000130,false,Rx,0,8,0C,80,10,7D,00,01,0D,86,
